Epoch,Modified period,Transit peak
3.130000000000000000e+02,1.510783640316276433e+00,7.731966624488399248e+03
3.140000000000000000e+02,1.510948001397991902e+00,7.733477408128715979e+03
3.150000000000000000e+02,1.510882295739975234e+00,7.734988356130113971e+03
3.160000000000000000e+02,1.510822256544543052e+00,7.736499238425853946e+03
3.170000000000000000e+02,1.510749613091320498e+00,7.738010060682398034e+03
3.180000000000000000e+02,1.510848271815120825e+00,7.739520810295489355e+03
3.190000000000000000e+02,1.511161894029555697e+00,7.741031658567304476e+03
3.200000000000000000e+02,1.510835089186457481e+00,7.742542820461334486e+03
3.210000000000000000e+02,1.510777995389162243e+00,7.744053655550520489e+03
3.220000000000000000e+02,1.510917019421867735e+00,7.745564433545910106e+03
3.230000000000000000e+02,1.510882748928452202e+00,7.747075350565331973e+03
3.240000000000000000e+02,1.510846338003375422e+00,7.748586233314260426e+03
3.250000000000000000e+02,1.510752806633718137e+00,7.750097079652263346e+03
3.260000000000000000e+02,1.510841212175364490e+00,7.751607832458897974e+03
3.270000000000000000e+02,1.511170559773745481e+00,7.753118673671073338e+03
3.280000000000000000e+02,1.510842395854979259e+00,7.754629844230847084e+03
3.290000000000000000e+02,1.510772338139759086e+00,7.756140686626701608e+03
3.300000000000000000e+02,1.510888479263030604e+00,7.757651458964841368e+03
3.310000000000000000e+02,1.510883655384077429e+00,7.759162347444103943e+03
3.320000000000000000e+02,1.510869729318983445e+00,7.760673231099488476e+03
3.330000000000000000e+02,1.510755938564670942e+00,7.762184100828807459e+03
3.340000000000000000e+02,1.510836096285856911e+00,7.763694856767371675e+03
3.350000000000000000e+02,1.511174740735441446e+00,7.765205692863657532e+03
3.360000000000000000e+02,1.510850444879451970e+00,7.766716867604392974e+03
3.370000000000000000e+02,1.510768384961465927e+00,7.768227718049272880e+03
3.380000000000000000e+02,1.510858910988190473e+00,7.769738486434234801e+03
3.390000000000000000e+02,1.510882785313697241e+00,7.771249345345222537e+03
3.400000000000000000e+02,1.510897224929976801e+00,7.772760228130536234e+03
3.410000000000000000e+02,1.510759744702227181e+00,7.774271125355466211e+03
3.420000000000000000e+02,1.510831681671334081e+00,7.775781885100168438e+03
3.430000000000000000e+02,1.511175979104791622e+00,7.777292716781839772e+03
3.440000000000000000e+02,1.510855267795250256e+00,7.778803892760945018e+03
3.450000000000000000e+02,1.510763051187950623e+00,7.780314748028739814e+03
3.460000000000000000e+02,1.510833851463303290e+00,7.781825511079927310e+03
3.470000000000000000e+02,1.510881795185014198e+00,7.783336344931391068e+03
3.480000000000000000e+02,1.510926971292519738e+00,7.784847226726576082e+03
3.490000000000000000e+02,1.510765941371573717e+00,7.786358153697869056e+03
3.500000000000000000e+02,1.510824888019669743e+00,7.787868919639240630e+03
3.510000000000000000e+02,1.511170517095251853e+00,7.789379744527259390e+03
3.520000000000000000e+02,1.510861452504741465e+00,7.790890915044355097e+03
3.530000000000000000e+02,1.510758922069271648e+00,7.792401776496859384e+03
3.540000000000000000e+02,1.510812145639192750e+00,7.793912535418929110e+03
3.550000000000000000e+02,1.510882205486723251e+00,7.795423347564568758e+03
3.560000000000000000e+02,1.510955565972381009e+00,7.796934229770055026e+03
3.570000000000000000e+02,1.510770078623409063e+00,7.798445185336027862e+03
3.580000000000000000e+02,1.510819767003340530e+00,7.799955955414650816e+03
3.590000000000000000e+02,1.511161268826526793e+00,7.801466775181654157e+03
3.600000000000000000e+02,1.510867256741676101e+00,7.802977936450481138e+03
3.610000000000000000e+02,1.510757747729257972e+00,7.804488803707222360e+03
3.620000000000000000e+02,1.510792375831897516e+00,7.805999561454951618e+03
3.630000000000000000e+02,1.510879310677864851e+00,7.807510353830783060e+03
3.640000000000000000e+02,1.510985905202232971e+00,7.809021233141461380e+03
3.650000000000000000e+02,1.510775658739930805e+00,7.810532219046663158e+03
3.660000000000000000e+02,1.510814579080488329e+00,7.812042994705403544e+03
3.670000000000000000e+02,1.511149687019951671e+00,7.813553809284483577e+03
3.680000000000000000e+02,1.510871297099129151e+00,7.815064958971503984e+03
3.690000000000000000e+02,1.510754449648175068e+00,7.816575830268602658e+03
3.700000000000000000e+02,1.510777392858472012e+00,7.818086584718251288e+03
3.710000000000000000e+02,1.510877302696371771e+00,7.819597362111109760e+03
3.720000000000000000e+02,1.511015855199730140e+00,7.821108239413806587e+03
3.730000000000000000e+02,1.510783647519474471e+00,7.822619255269006317e+03
3.740000000000000000e+02,1.510808814215124585e+00,7.824130038916525336e+03
3.750000000000000000e+02,1.511130762522952864e+00,7.825640847730740461e+03
3.760000000000000000e+02,1.510875501121063280e+00,7.827151978493263414e+03
3.770000000000000000e+02,1.510754257308690285e+00,7.828662853994384932e+03
3.780000000000000000e+02,1.510765799456748937e+00,7.830173608251692713e+03
3.790000000000000000e+02,1.510876706626731902e+00,7.831684374051150371e+03
3.800000000000000000e+02,1.511044571017464477e+00,7.833195250757777103e+03
3.810000000000000000e+02,1.510788530558784259e+00,7.834706295328794113e+03
3.820000000000000000e+02,1.510803442411997821e+00,7.836217083859352897e+03
3.830000000000000000e+02,1.511109764240700315e+00,7.837727887301764895e+03
3.840000000000000000e+02,1.510878773322019697e+00,7.839238997066006050e+03
3.850000000000000000e+02,1.510757826676581317e+00,7.840749875839327615e+03
