Epoch,Modified period,Transit peak
2.920000000000000000e+02,9.205382743222799036e+00,9.954688902073239660e+03
2.930000000000000000e+02,9.208765291736199288e+00,9.963894284816462459e+03
2.940000000000000000e+02,9.206131422632097383e+00,9.973103050108198659e+03
2.950000000000000000e+02,9.205999150703064515e+00,9.982309181530830756e+03
2.960000000000000000e+02,9.205247415601661487e+00,9.991515180681533820e+03
2.970000000000000000e+02,9.206916234298660129e+00,1.000072042809713457e+04
2.980000000000000000e+02,9.206178208612072922e+00,1.000992734433143414e+04
2.990000000000000000e+02,9.205651097800000571e+00,1.001913352254004712e+04
3.000000000000000000e+02,9.205233780685375677e+00,1.002833917363784713e+04
3.010000000000000000e+02,9.205489983134611975e+00,1.003754440741853250e+04
3.020000000000000000e+02,9.206241237350695883e+00,1.004674989740166711e+04
3.030000000000000000e+02,9.205463814770155295e+00,1.005595613863901599e+04
3.040000000000000000e+02,9.205460687693630462e+00,1.006516160245378705e+04
3.050000000000000000e+02,9.204743037113985338e+00,1.007436706314148068e+04
3.060000000000000000e+02,9.206342742056222050e+00,1.008357180617859558e+04
3.070000000000000000e+02,9.205440959241059318e+00,1.009277814892064998e+04
3.080000000000000000e+02,9.206039294834226894e+00,1.010198358987989195e+04
3.090000000000000000e+02,9.204585441347262531e+00,1.011118962917472527e+04
3.100000000000000000e+02,9.206478551619511563e+00,1.012039421461607344e+04
3.110000000000000000e+02,9.205543198052509979e+00,1.012960069316769295e+04
3.120000000000000000e+02,9.207103381578235712e+00,1.013880623636574455e+04
3.130000000000000000e+02,9.204768786426939187e+00,1.014801333974732370e+04
3.140000000000000000e+02,9.206681190657036495e+00,1.015721810853375064e+04
3.150000000000000000e+02,9.205772448505740613e+00,1.016642478972440767e+04
3.160000000000000000e+02,9.208616372709002462e+00,1.017563056217291341e+04
3.170000000000000000e+02,9.205104656232833804e+00,1.018483917854562242e+04
3.180000000000000000e+02,9.206894666432162921e+00,1.019404428320185616e+04
3.190000000000000000e+02,9.206021129930377356e+00,1.020325117786828741e+04
3.200000000000000000e+02,9.210317357804342464e+00,1.021245719899821779e+04
3.210000000000000000e+02,9.205437250686372863e+00,1.022166751635602122e+04
3.220000000000000000e+02,9.207066829954783316e+00,1.023087295360670760e+04
3.230000000000000000e+02,9.206175374303711578e+00,1.024008002043666420e+04
3.240000000000000000e+02,9.211895179962084512e+00,1.024928619581096791e+04
3.250000000000000000e+02,9.205731932745948143e+00,1.025849809099092818e+04
3.260000000000000000e+02,9.207212630735739367e+00,1.026770382292367503e+04
3.270000000000000000e+02,9.206184624844354403e+00,1.027691103555441077e+04
3.280000000000000000e+02,9.212994034538496635e+00,1.028611722017925422e+04
3.290000000000000000e+02,9.205908963732326811e+00,1.029533021421379453e+04
3.300000000000000000e+02,9.207277100402279757e+00,1.030453612317752595e+04
3.310000000000000000e+02,9.206010363737732405e+00,1.031374340027792823e+04
3.320000000000000000e+02,9.213290859223889129e+00,1.032294941064166596e+04
3.330000000000000000e+02,9.205956114416949276e+00,1.033216270150088894e+04
3.340000000000000000e+02,9.207189584445586661e+00,1.034136865761530680e+04
3.350000000000000000e+02,9.205782870595612621e+00,1.035057584719975239e+04
3.360000000000000000e+02,9.212715654244675534e+00,1.035978163007034891e+04
3.370000000000000000e+02,9.205961423190274218e+00,1.036899434572459359e+04
3.380000000000000000e+02,9.206930728078077664e+00,1.037820030714778295e+04
3.390000000000000000e+02,9.205551163187919883e+00,1.038740723787586103e+04
3.400000000000000000e+02,9.211380543799350562e+00,1.039661278903904895e+04
3.410000000000000000e+02,9.205931431436511048e+00,1.040582416958284739e+04
3.420000000000000000e+02,9.206511748935554351e+00,1.041503010101428481e+04
3.430000000000000000e+02,9.205314130253100302e+00,1.042423661276321945e+04
3.440000000000000000e+02,9.209567439012062096e+00,1.043344192689347256e+04
3.450000000000000000e+02,9.205940833326167194e+00,1.044265149433248553e+04
3.460000000000000000e+02,9.206059742940851720e+00,1.045185743516581169e+04
3.470000000000000000e+02,9.205148971635026101e+00,1.046106349490875255e+04
